timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:42:57.253,0.1,0.0,2.47,0.29,0.00,7.56,7.56,25,0,256,0.0,0.0,5.4,3600,1230,957,1221,900,900,901,900,1196,901,3223,901,900,900,901,900
2026-02-16T02:42:58.609,0.1,0.0,2.47,0.28,0.00,6.95,6.95,25,0,256,0.0,0.0,5.4,3600,1417,3296,900,901,900,900,901,977,901,901,900,901,900,901,900
2026-02-16T02:42:59.965,0.1,0.0,2.59,0.30,0.00,6.89,6.89,25,0,256,0.0,20.5,5.4,3600,1030,3090,987,901,901,964,900,1148,900,901,901,901,900,901,901
2026-02-16T02:43:01.333,0.3,0.0,2.66,0.30,0.00,7.19,7.19,25,0,256,0.0,11.8,5.4,3595,1129,952,900,901,900,901,900,978,900,3152,901,901,901,901,901
2026-02-16T02:43:02.693,0.2,0.0,2.51,0.31,0.00,6.96,6.96,25,0,256,0.0,0.0,5.4,3600,1065,3124,900,900,901,1575,900,956,901,901,900,901,900,901,901
2026-02-16T02:43:04.053,0.2,0.0,2.47,0.30,0.00,7.46,7.46,25,0,256,0.0,0.0,5.4,2654,1011,1200,901,901,900,1734,901,1193,901,2736,901,901,900,901,901
2026-02-16T02:43:05.409,0.1,0.0,2.43,0.26,0.00,6.98,6.98,25,0,256,0.0,20.6,5.4,3600,2243,901,916,901,901,3046,901,901,901,901,901,901,900,901,901
2026-02-16T02:43:06.769,0.1,0.0,2.67,0.32,0.00,6.87,6.87,25,0,256,0.0,0.0,5.4,3602,1170,953,1262,900,901,1677,901,1026,901,2856,901,901,900,901,901
2026-02-16T02:43:08.129,0.1,0.0,2.53,0.30,0.00,6.81,6.81,25,0,256,0.0,0.0,5.4,3600,1136,3027,900,901,901,1527,1588,1328,900,900,901,901,900,901,900
2026-02-16T02:43:09.485,0.1,0.0,2.40,0.25,0.00,6.99,6.99,25,0,256,0.0,0.0,5.4,3600,1271,901,1309,901,900,1535,901,900,901,3150,901,900,900,900,901
2026-02-16T02:43:10.845,0.3,0.0,2.63,0.34,0.00,7.04,7.04,25,0,256,0.0,2.9,5.4,3600,1086,1270,901,901,901,1628,901,1282,901,2519,901,901,900,901,900
2026-02-16T02:43:12.201,0.1,0.0,2.52,0.26,0.00,7.29,7.29,25,0,256,0.0,23.6,5.4,3600,1063,901,901,1609,901,1527,901,1033,901,3133,901,901,900,901,900
2026-02-16T02:43:13.561,0.2,0.0,2.45,0.27,0.00,6.86,6.86,25,0,256,0.0,0.0,5.4,3549,1173,900,900,901,901,925,900,901,901,2647,901,901,900,900,901
2026-02-16T02:43:14.917,0.1,0.0,2.47,0.28,0.00,6.87,6.87,25,0,256,0.0,0.0,5.4,3605,1039,901,901,900,901,900,901,901,901,2677,901,900,900,901,900
2026-02-16T02:43:16.277,0.1,0.0,2.46,0.28,0.00,6.88,6.88,25,0,256,0.0,0.0,5.4,3606,1057,901,1301,901,901,1557,900,1275,900,2518,900,900,900,901,901
2026-02-16T02:43:17.637,0.2,0.0,2.62,0.29,0.00,7.00,7.00,25,0,256,0.0,14.7,5.4,3549,1223,900,900,901,901,901,901,901,901,2807,900,901,900,901,901
2026-02-16T02:43:18.993,0.1,0.0,2.47,0.28,0.00,7.44,7.44,25,0,256,0.0,0.0,5.4,3600,2334,901,3102,1166,901,901,900,1136,901,900,901,901,900,901,900
2026-02-16T02:43:20.357,0.2,0.0,2.54,0.28,0.00,6.98,6.98,25,0,256,0.0,2.9,5.4,3602,2278,900,900,1373,901,900,901,1161,901,900,3157,900,900,901,900
2026-02-16T02:43:21.717,0.1,0.0,2.39,0.26,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3600,2211,901,3106,900,901,900,900,901,900,900,901,900,900,901,901
2026-02-16T02:43:23.077,0.2,0.0,2.49,0.28,0.00,6.89,6.89,25,0,256,0.0,11.8,5.4,3600,1736,901,3043,1320,901,926,900,1073,900,900,900,901,900,900,901
2026-02-16T02:43:24.437,0.1,0.0,2.55,0.27,0.00,6.80,6.80,25,0,256,0.0,0.0,5.4,1112,2194,959,3298,900,900,900,901,916,901,900,901,901,900,901,900
2026-02-16T02:43:25.793,0.1,0.0,2.49,0.28,0.00,7.43,7.43,25,0,256,0.0,0.0,5.4,3600,2539,901,3130,901,900,901,901,901,900,900,901,901,900,901,901
2026-02-16T02:43:27.153,0.2,0.0,2.52,0.29,0.00,6.98,6.98,25,0,256,0.0,2.9,5.4,3595,2389,901,3227,900,900,900,901,1198,901,900,900,901,900,900,900
